structId,sortId,name,description,area,category,skill,tier,tierName,completionPercent,skills,wikiNotes
,1439,Complete the Ardougne Agility Course,Complete a lap of the Ardougne Rooftop Agility Course.,Kandarin,,,4,Elite,NaN,AGILITY 90,90 Agility
,1440,Craft a Wrath Rune,Craft a wrath rune at the Wrath Altar.,Kandarin,,,4,Elite,NaN,RUNECRAFT 95,95 Runecraft
,1441,Make 200 Brutal Rune Arrows,Make 200 rune brutal arrows.,Kandarin,,,4,Elite,NaN,FLETCHING 77,"77 Fletching Either partial completion of   Zogre Flesh Eaters, or  Morytania✓"
,1442,Kourend and Kebos Elite Diary Tasks,Complete all of the Kourend & Kebos Diary elite tasks.,Kourend,,,4,Elite,NaN,,See   Kourend & Kebos Diary#Elite
,1443,Alchemical Hydra Combat Achievements,Complete all of the Combat Achievements for Alchemical Hydra.,Kourend,,,4,Elite,NaN,,See Alchemical Hydra#Combat Achievements See Alchemical Hydra#Combat Achievements
,1444,Recolour a piece of the Ancestral Robes,Recolour a piece of the Ancestral robes using a Twisted ancestral colour kit.,Kourend,,,4,Elite,NaN,,Completion of   Chambers of Xeric/Challenge Mode
,1445,Defeat the Alchemical Hydra 300 Times,Defeat the Alchemical hydra in Mount Karuulm 300 times.,Kourend,,,4,Elite,NaN,SLAYER 95,95 Slayer Hydra Slayer task
,1446,Defeat Yama 150 times,Defeat Yama 150 times.,Kourend,,,4,Elite,NaN,,
,1447,Equip a Dragon Hunter Crossbow,Equip a Dragon Hunter Crossbow.,Kourend,,,4,Elite,NaN,RANGED 70,70 Ranged
,1448,Equip a Dragon Hunter Lance,Equip a dragon hunter lance. This task earns one Demonic Pact.,Kourend,,,4,Elite,NaN,SLAYER 95; ATTACK 78,"95 Slayer,  78 Attack"
,1449,Equip a Dragon Warhammer,Equip a Dragon warhammer.,Kourend,,,4,Elite,NaN,STRENGTH 60,60 Strength
,1450,Equip a Golden Tench,"Equip a Golden tench, caught by aerial fishing on Molch Island.",Kourend,,,4,Elite,0.2,HUNTER 35; FISHING 43,"35 Hunter,  43 Fishing"
,1451,Equip a Kodai Wand,Equip a Kodai wand.,Kourend,,,4,Elite,NaN,MAGIC 80,80 Magic
,1452,Equip a pair of Dragon Claws,Equip a pair of Dragon Claws.,Kourend,,,4,Elite,NaN,ATTACK 60,60 Attack
,1453,Equip a Twisted Buckler,Equip a Twisted Buckler.,Kourend,,,4,Elite,NaN,RANGED 75; DEFENCE 75,"75 Ranged,  75 Defence"
,1454,Equip an Elder Maul,Equip an Elder maul.,Kourend,,,4,Elite,NaN,ATTACK 75; STRENGTH 75,"75 Attack,  75 Strength"
,1455,Equip any Ancestral piece,"Equip either an ancestral hat, an ancestral robe top or an ancestral robe bottom. This task earns one Demonic Pact.",Kourend,,,4,Elite,NaN,MAGIC 75; DEFENCE 65,"75 Magic,  65 Defence"
,1456,Equip Dinh's Bulwark,Equip Dinh's bulwark.,Kourend,,,4,Elite,NaN,ATTACK 75; DEFENCE 75,"75 Attack,  75 Defence"
,1457,Equip a Brimstone Ring,Equip a Brimstone ring.,Kourend,,,4,Elite,NaN,SLAYER 95,95 Slayer
,1458,Equip Ferocious Gloves,Equip a pair of Ferocious gloves.,Kourend,,,4,Elite,NaN,SLAYER 95; ATTACK 80; DEFENCE 80,"95 Slayer,  80 Attack,  80 Defence"
,1459,Equip a full set of Ancestral,"Equip an Ancestral Hat, an Ancestral robe top and an Ancestral robe bottom.",Kourend,,,4,Elite,NaN,MAGIC 75; DEFENCE 65,"75 Magic,  65 Defence"
,1460,Equip a piece of Radiant Oathplate,Equip a piece of radiant oathplate armour.,Kourend,,,4,Elite,NaN,DEFENCE 78,78 Defence Aether runes are not required to create it.
,1461,Equip any Oathplate Piece,"Equip either an Oathplate helm, chest, or legs.",Kourend,,,4,Elite,NaN,DEFENCE 78,78 Defence
,1462,Equip full Oathplate,"Equip an Oathplate helm, chest, and legs. This task earns one Demonic Pact.",Kourend,,,4,Elite,NaN,DEFENCE 78,78 Defence
,1463,Catch 150 Anglerfish,Catch 150 Anglerfish.,Kourend,,,4,Elite,NaN,FISHING 78,78 Fishing
,1464,Check a grown Redwood Tree,Check the health of a Redwood Tree after growing one in the Farming Guild.,Kourend,,,4,Elite,NaN,FARMING 90,90 Farming
,1465,Cook 100 Anglerfish,Cook 100 Anglerfish.,Kourend,,,4,Elite,NaN,COOKING 84,84 Cooking
,1466,Fletch 250 Redwood logs into arrow shafts,Fletch 250 Redwood logs into arrow shafts.,Kourend,,,4,Elite,NaN,FLETCHING 90,90 Fletching
,1467,Craft 100 Aether runes,Craft 100 Aether runes at the cosmic altar in Zanaris.,Kourend,,,4,Elite,NaN,RUNECRAFT 90,90 Runecraft
,1468,Grotesque Guardians Combat Achievements,Complete all of the Combat Achievements for Grotesque Guardians.,Morytania,,,4,Elite,NaN,,
,1469,Phosani's Nightmare Combat Achievements,Complete all of the Combat Achievements for Phosani's Nightmare.,Morytania,,,4,Elite,NaN,,
,1470,The Nightmare Combat Achievements,Complete all of the Combat Achievements for The Nightmare.,Morytania,,,4,Elite,NaN,,
,1471,Araxxor Combat Achievements,Complete all of the Combat Achievements for Araxxor.,Morytania,,,4,Elite,NaN,,See Araxxor#Combat Achievements See Araxxor#Combat Achievements
,1472,Complete the Elite Morytania Diary,Complete all of the Elite tasks in the   Morytania Achievement Diary.,Morytania,,,4,Elite,NaN,,See   Morytania Diary#Elite
,1473,Complete the Theatre of Blood 25 Times,Complete the Theatre of Blood on normal or hard mode 25 times. This task earns one Demonic Pact.,Morytania,,,4,Elite,NaN,,
,1474,Complete the Theatre of Blood 50 Times,Complete the Theatre of Blood on Normal or Hard Mode 50 times.,Morytania,,,4,Elite,NaN,,
,1475,Attach a Theatre of Blood ornament kit,Attach a sanguine or holy ornament kit to a weapon.,Morytania,,,4,Elite,NaN,,"One of:
Scythe of Vitur
Ghrazi rapier
Sanguinesti staff"
,1476,Defeat Araxxor 300 Times,Defeat Araxxor in Morytania Spider cave 300 times.,Morytania,,,4,Elite,NaN,SLAYER 92,92 Slayer Araxxor slayer task
,1477,Defeat The Nightmare 150 times,Defeat The Nightmare or Phosani's Nightmare 150 times combined.,Morytania,,,4,Elite,NaN,,
,1478,Defeat The Nightmare 50 times,Defeat The Nightmare or Phosani's Nightmare 50 times combined.,Morytania,,,4,Elite,NaN,,
,1479,Defeat Phosani's Nightmare,Defeat Phosani's Nightmare in the Sisterhood Sanctuary. This task earns one Demonic Pact.,Morytania,,,4,Elite,NaN,,
,1480,Equip a Ghrazi Rapier,Equip a Ghrazi Rapier.,Morytania,,,4,Elite,NaN,ATTACK 80,80 Attack
,1481,Equip a Piece of the Inquisitor's Set,Equip any piece of the Inquisitor's Armour set.,Morytania,,,4,Elite,NaN,STRENGTH 70; DEFENCE 30,"70 Strength,  30 Defence"
,1482,Equip a Piece of the Justiciar Set,Equip any piece of the Justiciar Armour set.,Morytania,,,4,Elite,NaN,DEFENCE 75,75 Defence
,1483,Equip a Sanguinesti Staff,Equip a Sanguinesti Staff.,Morytania,,,4,Elite,NaN,MAGIC 82,82 Magic
,1484,Equip an Inquisitor's Mace,Equip an Inquisitor's Mace.,Morytania,,,4,Elite,NaN,ATTACK 80,80 Attack
,1485,Equip Some Guardian Boots,Equip some Guardian boots.,Morytania,,,4,Elite,NaN,DEFENCE 75,75 Defence
,1486,Equip the Amulet of Rancour,Equip the Amulet of Rancour.,Morytania,,,4,Elite,NaN,SLAYER 92; HITPOINTS 90,"92 Slayer,  90 Hitpoints"
,1487,Equip the Noxious Halberd,Equip the Noxious Halberd.,Morytania,,,4,Elite,NaN,SLAYER 92; ATTACK 80; SMITHING 72; CRAFTING 72,"92 Slayer,  80 Attack,  72 Smithing,  72 Crafting"
,1488,Equip a Ring of Endurance,Equip a Ring of Endurance.,Morytania,,,4,Elite,NaN,AGILITY 92,92 Agility Completion of   Sins of the Father
,1489,Equip an Avernic Defender,Equip an Avernic Defender.,Morytania,,,4,Elite,NaN,ATTACK 70; DEFENCE 70,"70 Attack,  70 Defence"
,1490,Equip a Nightmare Staff With an Orb,"Equip either an Eldritch Nightmare Staff, a Harmonised Nightmare Staff or a Volatile Nightmare Staff.",Morytania,,,4,Elite,NaN,MAGIC 82; HITPOINTS 50,"82 Magic,  50 Hitpoints"
,1491,Floor 5 of the Hallowed Sepulchre,Complete floor 5 of the Hallowed Sepulchre in Darkmeyer.,Morytania,,,4,Elite,NaN,AGILITY 92,92 Agility Completion of   Sins of the Father
,1492,Complete the Hallowed Sepulchre in 6:30,Complete the Hallowed Sepulchre in Darkmeyer in 6:30 or less.,Morytania,,,4,Elite,NaN,AGILITY 92,92 Agility Completion of   Sins of the Father
,1493,Zulrah Combat Achievements,Complete all of the Combat Achievements for Zulrah.,Tirannwn,,,4,Elite,NaN,,
,1494,Gauntlet Combat Achievements,Complete all of the Combat Achievements for the Gauntlet & Corrupted Gauntlet.,Tirannwn,,,4,Elite,NaN,,
,1495,Load a blowpipe with Dragon Darts,Load a Blowpipe with Dragon Darts.,Tirannwn,,,4,Elite,NaN,FLETCHING 53; HUNTER 83; FLETCHING 95,"53 Fletching, either  83 Hunter or  95 Fletching to obtain the darts"
,1496,Obtain a Crystal Tool Seed,Obtain a crystal tool seed as a drop from Zalcano.,Tirannwn,,,4,Elite,0.1,MINING 70; SMITHING 70,"70 Mining,  70 Smithing"
,1497,Craft a Toxic Blowpipe,Craft a toxic blowpipe. This task earns one Demonic Pact.,Tirannwn,,,4,Elite,0.1,FLETCHING 78,78 Fletching
,1498,Craft a Toxic Trident,Craft a Toxic Trident.,Tirannwn,,,4,Elite,NaN,CRAFTING 59,59 Crafting
,1499,Dismantle a Zulrah scale unique,"Dismantle a Zulrah scale unique for 20,000 scales.",Tirannwn,,,4,Elite,NaN,,
,1500,Complete the Corrupted Gauntlet in 4:30,Complete the Corrupted Gauntlet in less than 4:30. The echo boss fight will not count.,Tirannwn,,,4,Elite,0.7,,Complete the regular Gauntlet once
,1501,Defeat Zalcano 100 Times,Defeat Zalcano in Prifddinas 100 times.,Tirannwn,,,4,Elite,NaN,,
,1502,Defeat Zulrah 150 Times,Defeat Zulrah at the Poison Waste 150 times.,Tirannwn,,,4,Elite,NaN,,
,1503,Defeat Zulrah 300 Times,Defeat Zulrah at the Poison Waste 300 times.,Tirannwn,,,4,Elite,NaN,,
,1504,Equip a Crystal Grail,Equip a Crystal Grail.,Tirannwn,,,4,Elite,NaN,,
,1505,Equip a Full Crystal Armour Set,Equip a full set of Crystal armour.,Tirannwn,,,4,Elite,NaN,DEFENCE 70,70 Defence
,1506,Equip a Piece of the Dragonstone Armour Set,Equip any piece of the Dragonstone armour set.,Tirannwn,,,4,Elite,NaN,DEFENCE 40,40 Defence
,1507,Equip a Serpentine Helm,Equip a Serpentine Helm.,Tirannwn,,,4,Elite,NaN,CRAFTING 52; DEFENCE 75,"52 Crafting,  75 Defence"
,1508,Equip an Enhanced Crystal Weapon,Equip a Blade of Saeldor or Bow of faerdhinen.,Tirannwn,,,4,Elite,NaN,ATTACK 80; RANGED 80; AGILITY 70,Either  80 Attack or  80 Ranged and  70 Agility Completion of   The Gauntlet
,1509,Equip an Elven Signet,Equip an Elven Signet.,Tirannwn,,,4,Elite,5.2,HUNTER 80,80 Hunter
,1510,Complete the Corrupted Gauntlet 50 Times,Complete the Corrupted Gauntlet in Prifddinas 50 times.,Tirannwn,,,4,Elite,0.1,,Complete the regular Gauntlet once
,1511,Complete the Corrupted Gauntlet 100 Times,Complete the Corrupted Gauntlet in Prifddinas 100 times.,Tirannwn,,,4,Elite,NaN,,Complete the regular Gauntlet once
,1512,Obtain a Zalcano Shard,Obtain a Zalcano Shard as a drop from Zalcano in Prifddinas.,Tirannwn,,,4,Elite,0.1,,
,1513,Catch 300 Red Chinchompas in Tirannwn,Catch 300 Red Chinchompas in Tirannwn.,Tirannwn,,,4,Elite,17.8,HUNTER 63,63 Hunter
,1514,Check the health of 5 Crystal Trees,Check the health of 5 Crystal Trees.,Tirannwn,,,4,Elite,NaN,FARMING 74,74 Farming
,1515,Create 100 Divine Ranging Potions,Create 100 Divine Ranging Potions.,Tirannwn,,,4,Elite,NaN,HERBLORE 74,74 Herblore
,1516,Create 100 Divine Super Combat Potions,Create 100 Divine Super Combat Potions.,Tirannwn,,,4,Elite,NaN,HERBLORE 97,97 Herblore
,1517,Dissect 250 Sacred Eels,Dissect 250 Sacred Eels.,Tirannwn,,,4,Elite,NaN,FISHING 87; COOKING 72,"87 Fishing,  72 Cooking"
,1518,Mine 100 Runite Ore in Tirannwn,Mine 100 runite ore in Tirannwn.,Tirannwn,,,4,Elite,0.1,MINING 85,85 Mining
,1519,Create 50 Anti-venom+ Potions,Make 50 anti-venom+ potions.,Tirannwn,,,4,Elite,NaN,HERBLORE 94,94 Herblore
,1520,Use a prayer altar to restore 90 prayer in Prifddinas,Use a prayer altar to restore 90 prayer points in Prifddinas. This task earns one Demonic Pact.,Tirannwn,,,4,Elite,NaN,PRAYER 90,90 Prayer
,1521,Complete the Elite Wilderness Diary,Complete all of the Elite tasks in the   Wilderness Achievement Diary.,Wilderness,,,4,Elite,NaN,,See   Wilderness Diary#Elite
,1522,Imbue a God Cape,"Imbue either a Saradomin cape, a Guthix cape or a Zamorak cape. This task earns one Demonic Pact.",Wilderness,,,4,Elite,1.3,MAGIC 75,75 Magic Completion of   Mage Arena II
,1523,Defeat the Corporeal Beast 150 Times,Defeat the Corporeal Beast in the Wilderness 150 times.,Wilderness,,,4,Elite,NaN,,
,1524,Defeat the Corporeal Beast 250 Times,Defeat the Corporeal Beast in the Wilderness 250 times.,Wilderness,,,4,Elite,NaN,,
,1525,Equip 500 Black Chinchompas,Equip a stack of at least 500 Black Chinchompas.,Wilderness,,,4,Elite,2.1,HUNTER 73; RANGED 65,"73 Hunter,  65 Ranged"
,1526,Equip a Blessed Spirit Shield,Equip a Blessed Spirit Shield.,Wilderness,,,4,Elite,NaN,DEFENCE 70; PRAYER 85,"70 Defence,  85 Prayer"
,1527,Equip a Full Dagon'Hai Set,Equip a full set of Dagon'hai robes.,Wilderness,,,4,Elite,NaN,MAGIC 70; DEFENCE 40,"70 Magic,  40 Defence"
,1528,Equip a Piece of the Dagon'Hai Set,Equip any piece of the Dagon'hai robe set. This task earns one Demonic Pact.,Wilderness,,,4,Elite,0.3,MAGIC 70; DEFENCE 40,"70 Magic,  40 Defence"
,1529,Equip a Ring of the Gods,Equip a Ring of the Gods.,Wilderness,,,4,Elite,NaN,,
,1530,Equip a Thammaron's Sceptre,Equip a Thammaron's Sceptre.,Wilderness,,,4,Elite,0.1,MAGIC 60,60
,1531,Equip a Treasonous Ring,Equip a Treasonous Ring.,Wilderness,,,4,Elite,0.1,,
,1532,Equip a Tyrannical Ring,Equip a Tyrannical Ring.,Wilderness,,,4,Elite,NaN,,
,1533,Equip Craw's Bow,Equip Craw's bow.,Wilderness,,,4,Elite,0.3,RANGED 60,60 Ranged
,1534,Equip full Elder chaos robe,"Equip the Elder Chaos Hood, Robe, and top.",Wilderness,,,4,Elite,0.1,MAGIC 40,40 Magic
,1535,Equip the Accursed Sceptre,Equip the Accursed Sceptre.,Wilderness,,,4,Elite,NaN,MAGIC 70,70 Magic
,1536,Equip the Ursine Chainmace,Equip the Ursine Chainmace.,Wilderness,,,4,Elite,NaN,ATTACK 70,70 Attack
,1537,Equip the Voidwaker,Equip the Voidwaker. This task earns one Demonic Pact.,Wilderness,,,4,Elite,NaN,ATTACK 75,75 Attack
,1538,Equip the Webweaver,Equip the Webweaver.,Wilderness,,,4,Elite,NaN,RANGED 70,70 Ranged
,1539,Equip Viggora's Chainmace,Equip Viggora's Chainmace.,Wilderness,,,4,Elite,0.2,ATTACK 60,60 Attack
,1540,Loot a dragonstone from the Rogues Castle,Loot a dragonstone from the chest in Rogue's Castle.,Wilderness,,,4,Elite,NaN,THIEVING 84,84 Thieving
,1541,Make an Extended Antifire Potion,Make an Extended Antifire Potion.,Wilderness,,,4,Elite,NaN,HERBLORE 84,84 Herblore
,1542,Mine Some Runite Ore in the Wilderness,Mine some runite ore in the Wilderness.,Wilderness,,,4,Elite,NaN,MINING 85,85 Mining
,1543,Cook a Dark Crab,Cook a Dark Crab.,Wilderness,,,4,Elite,NaN,COOKING 90; FISHING 85,"90 Cooking,  85 Fishing"
,1544,Cross a Pillar shortcut in the Revenant Caves,Cross a pillar shortcut in the Revenant Caves.,Wilderness,,,4,Elite,14.7,AGILITY 65,65 Agility
,1545,Mine some Runite ore with a Dragon Pickaxe,Mine some runite ore with a dragon pickaxe within the Wilderness.,Wilderness,,,4,Elite,NaN,MINING 85,85 Mining
,1546,750 Collection log slots,Obtain 750 unique Collection Log slots.,General,,,5,Master,NaN,,
,1547,Combat Achievements Elite Tier,Obtain enough points to unlock the elite tier of Combat Achievements.,General,,,5,Master,NaN,,"1,064 Combat Achievement points"
,1548,Equip a Scythe of Vitur,Equip a Scythe of Vitur.,General,,,5,Master,NaN,ATTACK 80; STRENGTH 90,"80 Attack,  90 Strength"
,1549,Equip a Twisted Bow,Equip a Twisted bow.,General,,,5,Master,NaN,RANGED 85,85 Ranged
,1550,Equip full Virtus,"Equip full Virtus outfit, obtained from Desert Treasure II bosses.",General,,,5,Master,NaN,MAGIC 78; DEFENCE 75,"78 Magic,  75 Defence"
,1551,Equip the Tumeken's Shadow,Equip the Tumeken's Shadow.,General,,,5,Master,NaN,MAGIC 85,85 Magic
,1552,Build a Demonic Throne,Build a Demonic Throne in a Throne Room in your Player Owned House.,General,,,5,Master,NaN,CONSTRUCTION 99,99 Construction  Fremennik✓ or  Varlamore✓
,1553,Obtain 200 Million XP in a combat skill,"Obtain 200 million experience in either Attack, Strength, Defence, Magic, Ranged or Hitpoints.",General,,,5,Master,NaN,,
,1554,Obtain 200 Million XP in any non-combat skill,Obtain 200 million experience in any non-combat skill.,General,,,5,Master,NaN,,
,1555,Obtain 50 Million XP in 3 non-combat skills,"Obtain 50 million experience in 3 different skills excluding Attack, Strength, Defence, Magic, Ranged & Hitpoints.",General,,,5,Master,NaN,,
,1556,Reach Base Level 95,Reach level 95 in every skill.,General,,,5,Master,NaN,,
,1557,Reach Total Level 2277,Reach the highest possible Total Level of 2277.,General,,,5,Master,NaN,,
,1558,Colosseum Combat Achievements,Complete all of the Combat Achievements for Fortis Colosseum.,Varlamore,,,5,Master,NaN,,See Fortis Colosseum#Combat Achievements See Fortis Colosseum#Combat Achievements
,1559,Doom of Mokhaiotl Combat achievements,Complete all the Doom of Mokhaiotl combat achievements.,Varlamore,,,5,Master,NaN,,See Doom of Mokhaiotl#Combat Achievements See Doom of Mokhaiotl#Combat Achievements
,1560,"Obtain 58,000 Glory","Obtain 58,000 Glory in the Fortis Colosseum.",Varlamore,,,5,Master,NaN,,
,1561,Equip Blessed Dizana's Quiver,Equip Blessed dizana's quiver.,Varlamore,,,5,Master,NaN,RANGED 75,75 Ranged
,1562,The Inferno Combat Achievements,Complete all of the Combat Achievements for   The Inferno.,Karamja,,,5,Master,NaN,,See Inferno#Combat Achievements See Inferno#Combat Achievements
,1563,TzHaar-Ket-Rak's Combat Achievements,Complete all of the Combat Achievements for TzHaar-Ket-Rak's Challenges.,Karamja,,,5,Master,NaN,,See TzHaar-Ket-Rak's Challenges#Combat Achievements See TzHaar-Ket-Rak's Challenges#Combat Achievements
,1564,The Fight Caves Combat Achievements,Complete all of the Combat Achievements for   The Fight Caves.,Karamja,,,5,Master,NaN,,See TzHaar Fight Cave#Combat Achievements See TzHaar Fight Cave#Combat Achievements
,1565,"Defeat 6,6,6 Unbound Jal-tok Jad",Defeat 18 Unbound JalTok-Jad's in the infinite Jad challenge.,Karamja,,,5,Master,NaN,,
,1566,Equip a Pirate Hook,Equip a Pirate Hook from Brimhaven Agility Arena.,Karamja,,,5,Master,0.2,,
,1567,Equip an Infernal Cape,Equip an infernal cape. This task earns one Demonic Pact.,Karamja,,,5,Master,NaN,,Completion of   The Inferno
,1568,Complete the Inferno 15 Times,Complete the Inferno in Mor Ul Rek 15 times.,Karamja,,,5,Master,NaN,,
,1569,Complete Tzhaar-Ket-Rak's Special challenge,Complete Tzhaar-Ket-Rak's league-only challenge. This task earns one Demonic Pact.,Karamja,,,5,Master,NaN,,Fire cape
,1570,Godwars Dungeon Combat Achievements,"Complete all of the Combat Achievements for Godwars Dungeon bosses, including Nex.",Asgarnia,,,5,Master,NaN,,"See General Graardor#Combat Achievements, Kree'arra#Combat Achievements, Commander Zilyana#Combat Achievements, K'ril Tsutsaroth#Combat Achievements and Nex#Combat Achievements See General Graardor#Combat Achievements, Kree'arra#Combat Achievements, Commander Zilyana#Combat Achievements, K'ril Tsutsaroth#Combat Achievements and Nex#Combat Achievements"
,1571,Defeat Nex Solo,Defeat Nex in a private instance without help from any other player. This task earns one Demonic Pact.,Asgarnia,,,5,Master,NaN,,
,1572,Equip Every Godsword,Equip all five Godswords.,Asgarnia,,,5,Master,NaN,ATTACK 75; AGILITY 70; HITPOINTS 70; RANGED 70; STRENGTH 70,"75 Attack,  70 Agility,  70 Hitpoints,  70 Ranged,  70 Strength Completion of   The Frozen Door"
,1573,Equip all of the Cerberus Boots,"Equip some Primordial Boots, some Pegasian Boots and some Eternal Boots, or Avernic treads (max).",Asgarnia,,,5,Master,NaN,SLAYER 91; DEFENCE 75; RANGED 75; MAGIC 75; STRENGTH 75,"91 Slayer,  75 Defence,  75 Ranged,  75 Magic,  75 Strength"
,1574,Tombs of Amascut Combat Achievements,"Complete all of the Combat Achievements for Tombs of Amascut: Entry, Normal and Expert.",Desert,,,5,Master,NaN,,See Tombs of Amascut#Combat Achievements See Tombs of Amascut#Combat Achievements
,1575,Equip a Full Infinity Robe Set,Equip a full set of Infinity robes.,Desert,,,5,Master,1.7,MAGIC 50; DEFENCE 25,"50 Magic,  25 Defence"
,1576,Equip a full set of Masori,"Equip Masori Mask, Body and chaps.",Desert,,,5,Master,NaN,RANGED 80; DEFENCE 30,"80 Ranged,  30 Defence Completion of   Beneath Cursed Sands"
,1577,Equip the Osmumten's Fang (or),Equip the Osmumten's fang (or). This task earns one Demonic Pact.,Desert,,,5,Master,NaN,ATTACK 82,82 Attack Completion of   Beneath Cursed Sands
,1578,Create the Saturated Heart,Create the Saturated Heart.,Fremennik,,,5,Master,NaN,SLAYER 5,5 Slayer Unlocked Bigger and Badder
